,id,h3_address,D/S,time
3679,560,871969526ffffff,7.0,1900-01-01 14:21:00
3680,4984,871969530ffffff,1.0,1900-01-01 14:24:00
3681,7732,87196824dffffff,3.0,1900-01-01 14:21:00
3682,5748,871969532ffffff,9.0,1900-01-01 14:21:00
3683,6549,871969c9cffffff,4.0,1900-01-01 14:23:00
3684,5082,871969532ffffff,9.0,1900-01-01 14:21:00
3685,5762,871969534ffffff,10.0,1900-01-01 14:25:00
3686,9365,871969522ffffff,6.0,1900-01-01 14:21:00
3687,6395,871969536ffffff,6.0,1900-01-01 14:23:00
3688,1407,871968269ffffff,5.0,1900-01-01 14:17:00
3689,4259,871969524ffffff,1.0,1900-01-01 14:23:00
3690,1703,871969535ffffff,13.0,1900-01-01 14:23:00
3691,67,871969522ffffff,6.0,1900-01-01 14:22:00
3692,6616,87196826bffffff,5.0,1900-01-01 14:21:00
3693,4329,871969534ffffff,9.0,1900-01-01 14:20:00
3694,42,871969530ffffff,1.0,1900-01-01 14:25:00
3695,32,871969c83ffffff,4.0,1900-01-01 14:16:00
3696,8418,871969534ffffff,10.0,1900-01-01 14:26:00
3697,9840,871969522ffffff,6.0,1900-01-01 14:19:00
3698,1485,871969c9cffffff,4.0,1900-01-01 14:22:00
3699,5488,871969520ffffff,1.0,1900-01-01 14:22:00
3700,2212,871969526ffffff,9.0,1900-01-01 14:25:00
3701,3247,871969c98ffffff,10.0,1900-01-01 14:24:00
3702,8458,871969c99ffffff,5.0,1900-01-01 14:22:00
3703,9630,871969c9cffffff,5.0,1900-01-01 14:23:00
3704,99,871969c9bffffff,20.0,1900-01-01 14:21:00
3705,3642,871969c98ffffff,9.0,1900-01-01 14:19:00
3706,3953,871969c9bffffff,19.0,1900-01-01 14:25:00
3707,4153,871969526ffffff,8.0,1900-01-01 14:21:00
3708,3787,87196826dffffff,4.0,1900-01-01 14:24:00
3709,1194,871969531ffffff,1.0,1900-01-01 14:21:00
3710,9348,871968269ffffff,3.0,1900-01-01 14:20:00
3711,6893,871969526ffffff,7.0,1900-01-01 14:27:00
3712,8123,871968269ffffff,3.0,1900-01-01 14:21:00
3713,1756,871969c9cffffff,4.0,1900-01-01 14:27:00
3714,3327,871969532ffffff,7.0,1900-01-01 14:21:00
3715,3729,871969523ffffff,3.0,1900-01-01 14:21:00
3716,6386,871969526ffffff,6.0,1900-01-01 14:27:00
3717,9503,871969c99ffffff,3.0,1900-01-01 14:22:00
3718,4413,871969534ffffff,10.0,1900-01-01 14:28:00
3719,2829,871969522ffffff,5.0,1900-01-01 14:26:00
3720,858,871969532ffffff,6.0,1900-01-01 14:19:00
3721,1321,871969526ffffff,6.0,1900-01-01 14:21:00
3722,7569,871969532ffffff,5.0,1900-01-01 14:22:00
3723,8177,871969c9dffffff,6.0,1900-01-01 14:26:00
3724,6065,871969532ffffff,8.0,1900-01-01 14:29:00
3725,6386,871969526ffffff,10.0,1900-01-01 14:27:00
3726,259,87196824dffffff,6.0,1900-01-01 14:29:00
3727,5372,871969526ffffff,9.0,1900-01-01 14:29:00
3728,9980,871969534ffffff,13.0,1900-01-01 14:29:00
3729,4148,871969c9dffffff,8.0,1900-01-01 14:29:00
3730,8034,87196826bffffff,6.0,1900-01-01 14:21:00
3731,3712,871969c9bffffff,25.0,1900-01-01 14:29:00
3732,6426,871969530ffffff,10.0,1900-01-01 14:29:00
3733,1493,871968249ffffff,5.0,1900-01-01 14:29:00
3734,8993,871969535ffffff,21.0,1900-01-01 14:26:00
3735,7352,871969c9dffffff,8.0,1900-01-01 14:28:00
3736,5536,871969534ffffff,13.0,1900-01-01 14:22:00
3737,975,871969c9affffff,5.0,1900-01-01 14:29:00
3738,5331,87196824dffffff,3.0,1900-01-01 14:21:00
3739,6965,871969c9bffffff,26.0,1900-01-01 14:24:00
3740,5055,871969c8affffff,3.0,1900-01-01 14:21:00
3741,4202,871969536ffffff,7.0,1900-01-01 14:21:00
3742,1057,871968249ffffff,4.0,1900-01-01 14:21:00
3743,7417,871968248ffffff,1.0,1900-01-01 14:31:00
3744,8041,871969522ffffff,20.0,1900-01-01 14:29:00
3745,1268,871969c9bffffff,16.0,1900-01-01 14:30:00
3746,3978,871969536ffffff,10.0,1900-01-01 14:31:00
3747,1577,871968268ffffff,1.0,1900-01-01 14:30:00
3748,1753,871969c8affffff,7.0,1900-01-01 14:24:00
3749,3617,871968249ffffff,2.0,1900-01-01 14:29:00
3750,2449,871969532ffffff,10.0,1900-01-01 14:30:00
3751,5810,871969534ffffff,14.0,1900-01-01 14:31:00
3752,2517,871969530ffffff,15.0,1900-01-01 14:26:00
3753,8372,871969c8affffff,7.0,1900-01-01 14:31:00
3754,2347,871969c9effffff,5.0,1900-01-01 14:29:00
3755,6300,871969526ffffff,10.0,1900-01-01 14:31:00
3756,2270,871968269ffffff,4.0,1900-01-01 14:31:00
3757,4879,871969c9cffffff,6.0,1900-01-01 14:27:00
3758,8474,871969521ffffff,5.0,1900-01-01 14:30:00
3759,1498,871969523ffffff,3.0,1900-01-01 14:31:00
3760,1576,87196826bffffff,8.0,1900-01-01 14:29:00
3761,3281,871969536ffffff,10.0,1900-01-01 14:31:00
3762,4542,871969504ffffff,8.0,1900-01-01 14:29:00
3763,6133,871969524ffffff,3.0,1900-01-01 14:31:00
3764,3430,871969532ffffff,9.0,1900-01-01 14:33:00
3765,5647,87196824dffffff,4.0,1900-01-01 14:28:00
3766,2534,871969520ffffff,7.0,1900-01-01 14:29:00
3767,2347,871969c9effffff,5.0,1900-01-01 14:29:00
3768,9190,871969522ffffff,22.0,1900-01-01 14:29:00
3769,6268,871969524ffffff,3.0,1900-01-01 14:30:00
3770,2055,871969c9affffff,9.0,1900-01-01 14:31:00
3771,9665,871969520ffffff,7.0,1900-01-01 14:29:00
3772,1356,871969c9effffff,5.0,1900-01-01 14:31:00
3773,5918,87196824dffffff,3.0,1900-01-01 14:31:00
3774,281,871969531ffffff,12.0,1900-01-01 14:29:00
3775,7144,871969521ffffff,4.0,1900-01-01 14:31:00
3776,9627,871969532ffffff,9.0,1900-01-01 14:31:00
3777,6347,871969c9bffffff,18.0,1900-01-01 14:33:00
3778,4888,871969525ffffff,5.0,1900-01-01 14:27:00
3779,475,871969531ffffff,11.0,1900-01-01 14:31:00
3780,1442,871969532ffffff,8.0,1900-01-01 14:31:00
3781,3452,871969521ffffff,6.0,1900-01-01 14:35:00
3782,720,871969532ffffff,7.0,1900-01-01 14:29:00
3783,8189,871969532ffffff,6.0,1900-01-01 14:29:00
3784,5139,871969524ffffff,2.0,1900-01-01 14:33:00
3785,33,87196826bffffff,8.0,1900-01-01 14:29:00
3786,7442,871968269ffffff,5.0,1900-01-01 14:34:00
3787,1126,871969c8affffff,4.0,1900-01-01 14:31:00
3788,8972,871969c9affffff,6.0,1900-01-01 14:31:00
3789,7522,87196824dffffff,3.0,1900-01-01 14:28:00
3790,7400,87196826bffffff,8.0,1900-01-01 14:31:00
3791,6934,871969522ffffff,23.0,1900-01-01 14:36:00
3792,3243,871969c9dffffff,9.0,1900-01-01 14:27:00
3793,698,871969522ffffff,22.0,1900-01-01 14:31:00
3794,8540,871969c8affffff,3.0,1900-01-01 14:31:00
3795,2257,871969534ffffff,14.0,1900-01-01 14:31:00
3796,1350,871969520ffffff,8.0,1900-01-01 14:29:00
3797,1939,871969534ffffff,13.0,1900-01-01 14:29:00
3798,4525,871969c8affffff,2.0,1900-01-01 14:31:00
3799,5139,871969524ffffff,3.0,1900-01-01 14:33:00
3800,6983,871969c9affffff,5.0,1900-01-01 14:31:00
3801,1598,871969526ffffff,16.0,1900-01-01 14:29:00
3802,4515,87196826bffffff,8.0,1900-01-01 14:34:00
3803,6073,87196824dffffff,3.0,1900-01-01 14:31:00
3804,6989,871969534ffffff,13.0,1900-01-01 14:30:00
3805,6384,871969534ffffff,12.0,1900-01-01 14:31:00
3806,9442,871969530ffffff,14.0,1900-01-01 14:28:00
3807,9800,87196826bffffff,7.0,1900-01-01 14:31:00
3808,2884,871969534ffffff,11.0,1900-01-01 14:29:00
3809,6157,871969520ffffff,8.0,1900-01-01 14:31:00
3810,7213,871969524ffffff,2.0,1900-01-01 14:37:00
3811,2595,871969535ffffff,21.0,1900-01-01 14:31:00
3812,9700,871969532ffffff,10.0,1900-01-01 14:31:00
3813,6323,871969532ffffff,9.0,1900-01-01 14:38:00
3814,201,87196826bffffff,7.0,1900-01-01 14:38:00
3815,9291,871969522ffffff,21.0,1900-01-01 14:30:00
3816,914,871968269ffffff,3.0,1900-01-01 14:31:00
3817,1302,871969504ffffff,8.0,1900-01-01 14:34:00
3818,1352,871969535ffffff,20.0,1900-01-01 14:38:00
3819,7072,871969c9bffffff,22.0,1900-01-01 14:29:00
3820,6244,871969530ffffff,18.0,1900-01-01 14:31:00
3821,1935,871968269ffffff,2.0,1900-01-01 14:35:00
3822,5081,871969526ffffff,20.0,1900-01-01 14:29:00
3823,9179,871969504ffffff,9.0,1900-01-01 14:31:00
3824,5734,871969c9dffffff,6.0,1900-01-01 14:29:00
3825,2164,871969534ffffff,9.0,1900-01-01 14:33:00
3826,2659,87196826bffffff,4.0,1900-01-01 14:37:00
3827,3198,871969530ffffff,12.0,1900-01-01 14:38:00
3828,5484,871969c9bffffff,16.0,1900-01-01 14:31:00
3829,3406,871969534ffffff,8.0,1900-01-01 14:33:00
3830,8875,871969520ffffff,5.0,1900-01-01 14:32:00
3831,9131,871969531ffffff,7.0,1900-01-01 14:32:00
3832,8660,871969534ffffff,7.0,1900-01-01 14:37:00
3833,2167,871969c9bffffff,16.0,1900-01-01 14:30:00
3834,6865,871969c98ffffff,11.0,1900-01-01 14:38:00
3835,1302,871969504ffffff,3.0,1900-01-01 14:34:00
3836,3297,87196826bffffff,4.0,1900-01-01 14:31:00
3837,445,87196826dffffff,3.0,1900-01-01 14:33:00
3838,40,871969504ffffff,3.0,1900-01-01 14:39:00
3839,586,871969526ffffff,19.0,1900-01-01 14:35:00
3840,3154,871969522ffffff,11.0,1900-01-01 14:32:00
3841,3706,871969530ffffff,10.0,1900-01-01 14:39:00
3842,3999,871969c9bffffff,11.0,1900-01-01 14:36:00
3843,4823,871969c99ffffff,3.0,1900-01-01 14:38:00
3844,4244,871969534ffffff,13.0,1900-01-01 14:41:00
3845,7449,87196826bffffff,3.0,1900-01-01 14:40:00
3846,2807,871969535ffffff,11.0,1900-01-01 14:33:00
3847,2410,871969534ffffff,12.0,1900-01-01 14:34:00
3848,3362,871969522ffffff,8.0,1900-01-01 14:39:00
3849,7260,871969535ffffff,11.0,1900-01-01 14:33:00
3850,1942,871969c9cffffff,1.0,1900-01-01 14:39:00
3851,1202,871969534ffffff,16.0,1900-01-01 14:39:00
3852,1611,871969522ffffff,8.0,1900-01-01 14:37:00
3853,2520,871969534ffffff,14.0,1900-01-01 14:43:00
3854,1824,871969535ffffff,8.0,1900-01-01 14:43:00
3855,2532,871969c91ffffff,1.0,1900-01-01 14:37:00
3856,3601,871969536ffffff,7.0,1900-01-01 14:43:00
3857,7119,87196826bffffff,2.0,1900-01-01 14:43:00
3858,3808,871969534ffffff,13.0,1900-01-01 14:40:00
3859,5506,871969536ffffff,6.0,1900-01-01 14:43:00
3860,3999,871969c9bffffff,12.0,1900-01-01 14:36:00
3861,2354,871969c98ffffff,7.0,1900-01-01 14:36:00
3862,5786,871969534ffffff,14.0,1900-01-01 14:44:00
3863,4222,87196824dffffff,4.0,1900-01-01 14:40:00
3864,3233,871969536ffffff,7.0,1900-01-01 14:42:00
3865,4911,871969526ffffff,17.0,1900-01-01 14:35:00
3866,370,871969536ffffff,6.0,1900-01-01 14:44:00
3867,5823,871969534ffffff,13.0,1900-01-01 14:35:00
3868,5983,871969532ffffff,7.0,1900-01-01 14:39:00
3869,2425,871969504ffffff,2.0,1900-01-01 14:42:00
3870,4762,871969c9effffff,2.0,1900-01-01 14:38:00
3871,3573,871969534ffffff,12.0,1900-01-01 14:44:00
3872,9006,871969526ffffff,16.0,1900-01-01 14:37:00
3873,9007,871969521ffffff,4.0,1900-01-01 14:36:00
3874,6571,871969532ffffff,6.0,1900-01-01 14:36:00
3875,8722,871969536ffffff,5.0,1900-01-01 14:42:00
3876,4287,871969535ffffff,10.0,1900-01-01 14:44:00
3877,6044,871969532ffffff,6.0,1900-01-01 14:36:00
3878,6424,871969506ffffff,2.0,1900-01-01 14:39:00
3879,5983,871969532ffffff,5.0,1900-01-01 14:39:00
3880,8276,871969532ffffff,4.0,1900-01-01 14:38:00
3881,9913,871969534ffffff,11.0,1900-01-01 14:40:00
3882,219,871969521ffffff,2.0,1900-01-01 14:37:00
3883,9645,871969536ffffff,4.0,1900-01-01 14:38:00
3884,9767,871969522ffffff,6.0,1900-01-01 14:40:00
3885,3710,871969522ffffff,5.0,1900-01-01 14:40:00
3886,6295,871969530ffffff,11.0,1900-01-01 14:44:00
3887,9326,871969526ffffff,15.0,1900-01-01 14:39:00
3888,7979,87196826dffffff,2.0,1900-01-01 14:40:00
3889,3098,871969526ffffff,14.0,1900-01-01 14:45:00
3890,8347,871969526ffffff,13.0,1900-01-01 14:41:00
3891,9962,871969534ffffff,14.0,1900-01-01 14:37:00
3892,1825,871969526ffffff,13.0,1900-01-01 14:37:00
3893,9326,871969526ffffff,12.0,1900-01-01 14:39:00
3894,3757,871968268ffffff,2.0,1900-01-01 14:41:00
3895,2703,87196826bffffff,4.0,1900-01-01 14:45:00
3896,9970,871969535ffffff,10.0,1900-01-01 14:46:00
3897,8518,871969530ffffff,11.0,1900-01-01 14:43:00
3898,2214,87196824dffffff,4.0,1900-01-01 14:46:00
3899,1326,871968269ffffff,4.0,1900-01-01 14:42:00
3900,4145,87196824dffffff,3.0,1900-01-01 14:38:00
3901,781,871969c9affffff,3.0,1900-01-01 14:44:00
3902,5209,871969534ffffff,13.0,1900-01-01 14:40:00
3903,5724,871969c99ffffff,3.0,1900-01-01 14:38:00
3904,8367,871969c99ffffff,2.0,1900-01-01 14:42:00
3905,2069,871969520ffffff,6.0,1900-01-01 14:45:00
3906,6258,871969534ffffff,13.0,1900-01-01 14:46:00
3907,906,871969532ffffff,5.0,1900-01-01 14:46:00
3908,5240,87196824dffffff,3.0,1900-01-01 14:40:00
3909,3982,871969530ffffff,13.0,1900-01-01 14:47:00
3910,2214,87196824dffffff,2.0,1900-01-01 14:46:00
3911,5917,871969530ffffff,12.0,1900-01-01 14:47:00
3912,4637,871969535ffffff,12.0,1900-01-01 14:47:00
3913,3599,871969535ffffff,12.0,1900-01-01 14:42:00
3914,5550,871969526ffffff,14.0,1900-01-01 14:41:00
3915,3932,871969535ffffff,11.0,1900-01-01 14:40:00
3916,3450,871969534ffffff,16.0,1900-01-01 14:48:00
3917,4904,871969526ffffff,14.0,1900-01-01 14:47:00
3918,1507,871969530ffffff,12.0,1900-01-01 14:39:00
3919,7765,871969c9bffffff,9.0,1900-01-01 14:41:00
3920,9886,871969526ffffff,11.0,1900-01-01 14:40:00
3921,9339,871968269ffffff,6.0,1900-01-01 14:46:00
3922,20,871969c9dffffff,1.0,1900-01-01 14:43:00
3923,6038,871969535ffffff,12.0,1900-01-01 14:42:00
3924,5795,871969520ffffff,5.0,1900-01-01 14:46:00
3925,8954,871969536ffffff,5.0,1900-01-01 14:48:00
3926,3599,871969535ffffff,11.0,1900-01-01 14:42:00
3927,3781,871969522ffffff,5.0,1900-01-01 14:40:00
3928,9656,871969535ffffff,12.0,1900-01-01 14:47:00
3929,3515,871969534ffffff,18.0,1900-01-01 14:50:00
3930,9119,871969c9effffff,1.0,1900-01-01 14:46:00
3931,8031,871969535ffffff,10.0,1900-01-01 14:49:00
3932,9659,871969534ffffff,16.0,1900-01-01 14:46:00
3933,3356,871969c98ffffff,3.0,1900-01-01 14:46:00
3934,1933,871969522ffffff,4.0,1900-01-01 14:49:00
3935,1937,871969c9affffff,3.0,1900-01-01 14:47:00
3936,8534,871969534ffffff,14.0,1900-01-01 14:51:00
3937,2890,871969c9bffffff,17.0,1900-01-01 14:43:00
3938,3832,871969c9affffff,2.0,1900-01-01 14:50:00
3939,1288,871969526ffffff,11.0,1900-01-01 14:48:00
3940,4596,871969c9bffffff,16.0,1900-01-01 14:51:00
3941,9659,871969534ffffff,14.0,1900-01-01 14:46:00
3942,1591,871969526ffffff,11.0,1900-01-01 14:45:00
3943,654,871968269ffffff,11.0,1900-01-01 14:50:00
3944,3997,871969521ffffff,5.0,1900-01-01 14:52:00
3945,7803,871969534ffffff,13.0,1900-01-01 14:48:00
3946,1637,871969c9bffffff,14.0,1900-01-01 14:47:00
3947,1304,871969c9bffffff,14.0,1900-01-01 14:46:00
3948,2819,871969532ffffff,8.0,1900-01-01 14:46:00
3949,7402,871969c9bffffff,13.0,1900-01-01 14:51:00
3950,6166,871969530ffffff,12.0,1900-01-01 14:47:00
3951,1812,87196826bffffff,7.0,1900-01-01 14:46:00
3952,6285,871969535ffffff,15.0,1900-01-01 14:50:00
3953,9527,871969524ffffff,12.0,1900-01-01 14:51:00
3954,7456,871968269ffffff,10.0,1900-01-01 14:52:00
3955,3758,871969534ffffff,10.0,1900-01-01 14:46:00
3956,6254,871969c8bffffff,1.0,1900-01-01 14:51:00
3957,4938,871969534ffffff,9.0,1900-01-01 14:46:00
3958,7667,87196826bffffff,5.0,1900-01-01 14:46:00
3959,9058,871969534ffffff,8.0,1900-01-01 14:52:00
3960,3778,871969524ffffff,11.0,1900-01-01 14:50:00
3961,1253,871968269ffffff,10.0,1900-01-01 14:50:00
3962,8475,871969535ffffff,14.0,1900-01-01 14:44:00
3963,4637,871969535ffffff,15.0,1900-01-01 14:47:00
3964,9473,871969534ffffff,8.0,1900-01-01 14:47:00
3965,2814,871969c9bffffff,13.0,1900-01-01 14:51:00
3966,3226,871969522ffffff,3.0,1900-01-01 14:45:00
3967,2341,871969536ffffff,7.0,1900-01-01 14:51:00
3968,7564,871969c99ffffff,2.0,1900-01-01 14:52:00
3969,5223,871969c9cffffff,2.0,1900-01-01 14:54:00
3970,5877,871969536ffffff,8.0,1900-01-01 14:51:00
3971,6710,871969c99ffffff,4.0,1900-01-01 14:55:00
3972,9928,871969536ffffff,7.0,1900-01-01 14:51:00
3973,9754,871969535ffffff,11.0,1900-01-01 14:54:00
3974,7657,871969520ffffff,8.0,1900-01-01 14:54:00
3975,3156,871969c9bffffff,11.0,1900-01-01 14:46:00
3976,2342,871969c9cffffff,2.0,1900-01-01 14:54:00
3977,6476,871969536ffffff,7.0,1900-01-01 14:50:00
3978,8527,871969530ffffff,10.0,1900-01-01 14:53:00
3979,3683,871969530ffffff,9.0,1900-01-01 14:50:00
3980,3948,87196826bffffff,5.0,1900-01-01 14:48:00
3981,5223,871969c9cffffff,1.0,1900-01-01 14:54:00
3982,5672,871969532ffffff,7.0,1900-01-01 14:51:00
3983,4693,871969526ffffff,10.0,1900-01-01 14:53:00
3984,3989,871969524ffffff,7.0,1900-01-01 14:49:00
3985,7686,87196826bffffff,5.0,1900-01-01 14:48:00
3986,682,871969532ffffff,5.0,1900-01-01 14:56:00
3987,4311,871968269ffffff,8.0,1900-01-01 14:55:00
3988,891,871969524ffffff,6.0,1900-01-01 14:50:00
3989,8917,871969532ffffff,5.0,1900-01-01 14:49:00
3990,4904,871969526ffffff,9.0,1900-01-01 14:47:00
3991,3340,871969534ffffff,7.0,1900-01-01 14:49:00
3992,2269,871968269ffffff,8.0,1900-01-01 14:52:00
3993,478,871969514ffffff,1.0,1900-01-01 14:51:00
3994,3754,871969535ffffff,16.0,1900-01-01 14:57:00
3995,1641,871969524ffffff,6.0,1900-01-01 14:51:00
3996,6104,871969535ffffff,15.0,1900-01-01 14:57:00
3997,5865,871969530ffffff,10.0,1900-01-01 14:53:00
3998,2907,871969531ffffff,9.0,1900-01-01 14:57:00
3999,5530,871969530ffffff,9.0,1900-01-01 14:52:00
4000,5410,871969520ffffff,9.0,1900-01-01 14:51:00
4001,682,871969532ffffff,4.0,1900-01-01 14:56:00
4002,9407,871969c99ffffff,2.0,1900-01-01 14:55:00
4003,2537,871969530ffffff,9.0,1900-01-01 14:51:00
4004,8634,871969526ffffff,10.0,1900-01-01 14:49:00
4005,8327,871969526ffffff,9.0,1900-01-01 14:57:00
4006,2934,87196824dffffff,2.0,1900-01-01 14:54:00
4007,2126,871969c9dffffff,4.0,1900-01-01 14:51:00
4008,4641,871969534ffffff,6.0,1900-01-01 14:48:00
4009,5531,871969c9bffffff,14.0,1900-01-01 14:50:00
4010,6091,871969526ffffff,7.0,1900-01-01 14:51:00
4011,2351,871969c9effffff,2.0,1900-01-01 14:57:00
4012,261,871969c9cffffff,3.0,1900-01-01 14:57:00
4013,129,871969c9bffffff,13.0,1900-01-01 14:51:00
4014,7402,871969c9bffffff,12.0,1900-01-01 14:51:00
4015,2396,871969c9bffffff,12.0,1900-01-01 14:55:00
4016,113,871969520ffffff,7.0,1900-01-01 14:54:00
4017,1055,871969c9effffff,2.0,1900-01-01 14:56:00
4018,2306,871969536ffffff,8.0,1900-01-01 14:51:00
4019,2916,871969526ffffff,7.0,1900-01-01 14:57:00
4020,2351,871969c9effffff,1.0,1900-01-01 14:57:00
4021,1750,871969535ffffff,15.0,1900-01-01 14:51:00
4022,3444,871969526ffffff,7.0,1900-01-01 14:52:00
4023,6091,871969526ffffff,6.0,1900-01-01 14:51:00
4024,9294,871969520ffffff,6.0,1900-01-01 14:50:00
4025,9984,871969c9dffffff,4.0,1900-01-01 14:55:00
4026,1210,871969535ffffff,14.0,1900-01-01 14:56:00
4027,1633,871969521ffffff,4.0,1900-01-01 14:58:00
4028,6089,871969534ffffff,6.0,1900-01-01 14:53:00
4029,5089,871969521ffffff,3.0,1900-01-01 14:58:00
4030,7564,871969c99ffffff,1.0,1900-01-01 14:52:00
4031,5349,871969522ffffff,6.0,1900-01-01 14:55:00
4032,3670,871969521ffffff,3.0,1900-01-01 14:54:00
4033,1011,871969536ffffff,8.0,1900-01-01 14:56:00
4034,9144,871969536ffffff,7.0,1900-01-01 14:59:00
4035,9897,871969526ffffff,5.0,1900-01-01 15:00:00
4036,1918,871969526ffffff,4.0,1900-01-01 14:58:00
4037,6739,871969522ffffff,6.0,1900-01-01 14:55:00
4038,3399,871968269ffffff,7.0,1900-01-01 14:57:00
4039,7250,871969524ffffff,1.0,1900-01-01 14:52:00
4040,8658,871969c98ffffff,3.0,1900-01-01 14:54:00
4041,8913,871969526ffffff,3.0,1900-01-01 14:54:00
4042,5439,871969c9bffffff,11.0,1900-01-01 14:56:00
4043,5643,871969526ffffff,3.0,1900-01-01 14:58:00
4044,3606,871969c9cffffff,4.0,1900-01-01 14:56:00
4045,3822,871969526ffffff,3.0,1900-01-01 15:01:00
4046,5156,871969520ffffff,5.0,1900-01-01 14:56:00
4047,9102,871969534ffffff,5.0,1900-01-01 14:56:00
4048,2161,871969520ffffff,4.0,1900-01-01 14:52:00
4049,315,871969530ffffff,14.0,1900-01-01 14:59:00
4050,1740,871969c9affffff,7.0,1900-01-01 14:57:00
4051,9070,871969c9cffffff,4.0,1900-01-01 15:01:00
4052,2949,871969521ffffff,3.0,1900-01-01 15:01:00
4053,1918,871969526ffffff,2.0,1900-01-01 14:58:00
4054,5758,871969535ffffff,10.0,1900-01-01 14:59:00
4055,6089,871969534ffffff,5.0,1900-01-01 14:53:00
4056,381,87196826bffffff,3.0,1900-01-01 15:00:00
4057,6453,871969526ffffff,4.0,1900-01-01 15:02:00
4058,3376,871969c9affffff,7.0,1900-01-01 15:00:00
4059,6741,871969521ffffff,3.0,1900-01-01 14:54:00
4060,2293,871969c9affffff,6.0,1900-01-01 14:55:00
4061,341,871969c9effffff,5.0,1900-01-01 15:02:00
4062,9347,871969532ffffff,2.0,1900-01-01 14:59:00
4063,306,871969531ffffff,8.0,1900-01-01 14:58:00
4064,2916,871969526ffffff,3.0,1900-01-01 14:57:00
4065,4704,871968269ffffff,3.0,1900-01-01 15:00:00
4066,1411,871969532ffffff,3.0,1900-01-01 15:03:00
4067,424,871969c9effffff,4.0,1900-01-01 15:02:00
4068,8027,871969522ffffff,7.0,1900-01-01 15:01:00
4069,2359,871968269ffffff,2.0,1900-01-01 14:58:00
4070,2489,871969c9bffffff,10.0,1900-01-01 14:56:00
4071,1265,871969530ffffff,13.0,1900-01-01 14:56:00
4072,815,871969c9effffff,3.0,1900-01-01 15:00:00
4073,1928,871969c98ffffff,4.0,1900-01-01 15:01:00
4074,7894,871969c9bffffff,10.0,1900-01-01 14:56:00
4075,2773,87196824dffffff,5.0,1900-01-01 14:59:00
4076,5848,871969530ffffff,14.0,1900-01-01 14:55:00
4077,1455,871969534ffffff,5.0,1900-01-01 15:02:00
4078,2086,871969536ffffff,3.0,1900-01-01 15:04:00
4079,3422,871969530ffffff,14.0,1900-01-01 14:59:00
4080,4776,871969c9bffffff,9.0,1900-01-01 14:59:00
4081,7950,871969c9bffffff,15.0,1900-01-01 15:05:00
4082,1417,871969530ffffff,14.0,1900-01-01 15:00:00
4083,3026,871969c9bffffff,15.0,1900-01-01 15:00:00
4084,592,871969506ffffff,3.0,1900-01-01 15:03:00
4085,3391,871969522ffffff,8.0,1900-01-01 15:04:00
4086,5186,871969520ffffff,5.0,1900-01-01 15:05:00
4087,4185,871969c9affffff,4.0,1900-01-01 15:04:00
4088,4327,871969532ffffff,3.0,1900-01-01 15:04:00
4089,9666,871969535ffffff,13.0,1900-01-01 15:03:00
4090,5869,871969522ffffff,15.0,1900-01-01 15:06:00
4091,4464,871969535ffffff,21.0,1900-01-01 15:06:00
4092,8321,871969535ffffff,16.0,1900-01-01 15:06:00
4093,2467,871969532ffffff,6.0,1900-01-01 15:06:00
4094,5676,871969c9bffffff,22.0,1900-01-01 15:06:00
4095,9317,871969530ffffff,14.0,1900-01-01 14:58:00
4096,3346,871969522ffffff,13.0,1900-01-01 15:05:00
4097,888,871969532ffffff,5.0,1900-01-01 15:06:00
4098,9865,871969534ffffff,14.0,1900-01-01 15:06:00
4099,780,871969504ffffff,3.0,1900-01-01 14:58:00
4100,9705,871969c9bffffff,21.0,1900-01-01 15:06:00
4101,1257,871969520ffffff,9.0,1900-01-01 15:06:00
4102,3893,871969c9cffffff,5.0,1900-01-01 15:00:00
4103,2949,871969521ffffff,3.0,1900-01-01 15:01:00
4104,4776,871969c9bffffff,22.0,1900-01-01 14:59:00
4105,400,871969522ffffff,13.0,1900-01-01 15:05:00
4106,1628,871969c9effffff,4.0,1900-01-01 15:07:00
4107,114,871969504ffffff,2.0,1900-01-01 14:59:00
4108,1457,871969504ffffff,1.0,1900-01-01 15:06:00
4109,3836,871969526ffffff,16.0,1900-01-01 15:02:00
4110,3096,871969531ffffff,11.0,1900-01-01 15:06:00
4111,8893,871969522ffffff,12.0,1900-01-01 15:06:00
4112,1608,871969c99ffffff,9.0,1900-01-01 15:03:00
4113,1110,871969530ffffff,16.0,1900-01-01 15:06:00
4114,8364,871969520ffffff,9.0,1900-01-01 15:05:00
4115,7099,871969c9affffff,7.0,1900-01-01 15:06:00
4116,1904,871969506ffffff,2.0,1900-01-01 15:05:00
4117,1701,871969c9effffff,3.0,1900-01-01 15:07:00
4118,6775,871969520ffffff,8.0,1900-01-01 15:06:00
4119,5528,871969c8affffff,8.0,1900-01-01 15:06:00
4120,4036,871969520ffffff,7.0,1900-01-01 15:07:00
4121,7391,871969520ffffff,6.0,1900-01-01 15:06:00
4122,3045,871969c9affffff,6.0,1900-01-01 15:02:00
4123,9714,871969530ffffff,15.0,1900-01-01 15:08:00
4124,8128,871969535ffffff,16.0,1900-01-01 15:02:00
4125,8153,871969534ffffff,16.0,1900-01-01 15:04:00
4126,8336,871968269ffffff,2.0,1900-01-01 15:06:00
4127,174,871969c9affffff,6.0,1900-01-01 15:06:00
4128,1369,87196826bffffff,8.0,1900-01-01 15:04:00
