,Unnamed: 0,origin,destination,treq,tarr,ttrav,origin_x,origin_y,destination_x,destination_y,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes,dist
14700,14825,46260176,46278428,2020-10-27 17:06:00,1900-01-01 17:47:00,0 days 00:41:00,4.860465,52.3428442,4.9585426,52.3465101,True,3.0,3342.0,1438.3703157757177,1.0,2161.0,9.0,"[['WALK', 316, 389], ['TRAM', 1144, 4267], ['TRAM', 1017, 4514], ['WALK', 856, 1048]]",8385
14702,14827,46390544,46249143,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.8939491,52.3724832,4.8485177,52.3404395,True,3.0,1940.0,1381.2804661561695,1.0,582.0,258.0,"[['WALK', 342, 420], ['SUBWAY', 498, 4604], ['WALK', 44, 54], ['SUBWAY', 84, 1129], ['WALK', 714, 905]]",6131
14721,14846,1614400806,46249117,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.7717695,52.3546942,4.868371,52.3405814,True,3.0,2187.0,1070.423210515532,1.0,1161.0,159.0,"[['WALK', 226, 276], ['TRAM', 762, 4615], ['WALK', 45, 57], ['SUBWAY', 399, 4726], ['WALK', 596, 736]]",8291
14727,14852,46267388,6103940691,2020-10-27 17:50:00,1900-01-01 18:19:00,0 days 00:29:00,4.8600465,52.3444107,4.8643747,52.3942553,True,3.0,2818.0,916.0660526212196,1.0,1881.0,186.0,"[['WALK', 210, 243], ['BUS', 1522, 7719], ['WALK', 56, 70], ['BUS', 359, 2864], ['WALK', 485, 601]]",7754
14730,14855,2020569050,30210617,2020-10-27 17:04:00,1900-01-01 17:28:00,0 days 00:24:00,4.8892036,52.3732832,4.8484936,52.3386937,True,3.0,2391.0,1350.719804494441,1.0,1242.0,32.0,"[['WALK', 134, 143], ['TRAM', 762, 2561], ['WALK', 108, 140], ['BUS', 480, 2300], ['WALK', 875, 1065]]",6191
14734,14859,46302832,46252247,2020-10-27 17:32:00,1900-01-01 18:01:00,0 days 00:29:00,4.9446051,52.3526673,4.8535308,52.341193,True,3.0,2420.0,921.2683007447712,1.0,1583.0,100.0,"[['WALK', 361, 465], ['BUS', 1112, 5454], ['WALK', 90, 116], ['TRAM', 471, 1920], ['WALK', 286, 338]]",7507
14738,14863,305790037,46241345,2020-10-27 17:49:00,1900-01-01 17:58:00,0 days 00:09:00,4.8564979,52.3449639,4.9449975,52.3385777,True,3.0,2625.0,1460.170849616321,1.0,1056.0,406.0,"[['WALK', 611, 765], ['SUBWAY', 714, 6384], ['WALK', 125, 163], ['BUS', 342, 2670], ['WALK', 427, 531]]",7122
14741,14866,46261683,46263995,2020-10-27 17:20:00,1900-01-01 17:29:00,0 days 00:09:00,4.8634581,52.3431103,4.7987591,52.34353,True,3.0,2214.0,1099.9998796911204,1.0,1043.0,285.0,"[['WALK', 414, 517], ['BUS', 229, 1252], ['WALK', 45, 57], ['TRAM', 814, 4168], ['WALK', 427, 525]]",6010
14749,14874,6459263732,46285989,2020-10-27 17:26:00,1900-01-01 18:01:00,0 days 00:35:00,4.8351762,52.3859523,4.863704,52.3487426,True,3.0,2393.0,808.0947443512948,0.0,1729.0,2.0,"[['WALK', 316, 378], ['BUS', 1729, 9208], ['WALK', 346, 429]]",5670
14766,14891,46266350,46456846,2020-10-27 17:06:00,1900-01-01 17:23:00,0 days 00:17:00,4.8601324,52.3441813,4.9217369,52.3867466,True,3.0,1974.0,877.0382932212311,1.0,1114.0,132.0,"[['WALK', 243, 285], ['TRAM', 669, 2630], ['WALK', 96, 124], ['SUBWAY', 445, 4798], ['WALK', 389, 466]]",8982
14772,14897,46252254,343262180,2020-10-27 17:11:00,1900-01-01 17:26:00,0 days 00:15:00,4.9508125,52.3410774,4.8606262,52.3478547,True,3.0,2646.0,821.4319248049339,1.0,1953.0,20.0,"[['WALK', 295, 361], ['TRAM', 1138, 5115], ['TRAM', 815, 2991], ['WALK', 378, 460]]",7336
14779,14904,46276230,46560239,2020-10-27 17:25:00,1900-01-01 17:40:00,0 days 00:15:00,4.8658245,52.3462033,4.9131617,52.4181852,True,3.0,2609.0,952.6571654097854,2.0,1429.0,437.0,"[['WALK', 49, 58], ['TRAM', 539, 2082], ['WALK', 96, 124], ['SUBWAY', 635, 6769], ['WALK', 145, 189], ['BUS', 255, 1870], ['WALK', 453, 580]]",12221
14788,14913,46266234,46331848,2020-10-27 17:28:00,1900-01-01 17:35:00,0 days 00:07:00,4.8638005,52.3441451,4.8406165,52.3592391,True,3.0,1084.0,426.8041578878589,0.0,726.0,2.0,"[['WALK', 320, 386], ['BUS', 726, 3417], ['WALK', 36, 40]]",3343
14817,14942,2768560412,46291550,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.9137013,52.4180639,4.8646503,52.3500264,True,3.0,2891.0,1493.581075178933,2.0,1614.0,98.0,"[['WALK', 564, 716], ['BUS', 482, 1922], ['WALK', 158, 207], ['SUBWAY', 590, 6490], ['WALK', 89, 114], ['TRAM', 542, 2047], ['WALK', 368, 455]]",11562
14839,14964,3898880924,295085734,2020-10-27 17:02:00,1900-01-01 17:04:00,0 days 00:02:00,4.857079,52.3430956,4.8823334,52.3396983,True,3.0,1227.0,1133.7922631464317,0.0,298.0,2.0,"[['WALK', 299, 348], ['BUS', 298, 1507], ['WALK', 628, 785]]",4125
14840,14965,280989729,4657706872,2020-10-27 17:45:00,1900-01-01 18:01:00,0 days 00:16:00,4.8534332,52.344846,4.9059503,52.3925884,True,3.0,2609.0,1679.6538646472663,1.0,1114.0,132.0,"[['WALK', 314, 390], ['TRAM', 669, 2630], ['WALK', 96, 124], ['SUBWAY', 445, 4798], ['WALK', 953, 1164]]",10101
14843,14968,46474779,6653192553,2020-10-27 17:45:00,1900-01-01 18:01:00,0 days 00:16:00,4.9090697,52.3909416,4.8604604,52.346733,True,3.0,2320.0,1142.598345853744,2.0,1154.0,243.0,"[['WALK', 368, 445], ['BUS', 141, 717], ['WALK', 125, 163], ['SUBWAY', 753, 7441], ['WALK', 219, 288], ['BUS', 260, 1570], ['WALK', 211, 245]]",9102
14844,14969,46268505,46369259,2020-10-27 17:45:00,1900-01-01 18:22:00,0 days 00:37:00,4.86363,52.3446467,4.9403994,52.3680085,True,3.0,2583.0,1172.26090224238,0.0,1620.0,2.0,"[['WALK', 886, 1081], ['BUS', 1620, 7346], ['WALK', 75, 89]]",7462
14849,14974,46278428,305789953,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.9585426,52.3465101,4.8565609,52.3450237,True,3.0,3076.0,1180.4879022407663,1.0,2082.0,20.0,"[['WALK', 856, 1047], ['TRAM', 1138, 5115], ['TRAM', 944, 3513], ['WALK', 118, 132]]",12231
14851,14976,2309524193,1746135649,2020-10-27 17:22:00,1900-01-01 17:37:00,0 days 00:15:00,4.8686042,52.3705245,4.8695782,52.3778074,True,3.0,718.0,756.6127819464078,0.0,94.0,2.0,"[['WALK', 146, 168], ['TRAM', 94, 447], ['WALK', 476, 588]]",1714
14862,14987,46255055,46279447,2020-10-27 17:26:00,1900-01-01 17:38:00,0 days 00:12:00,4.9466964,52.341707,4.8596837,52.3470362,True,3.0,2405.0,615.6987744244813,2.0,1802.0,77.0,"[['WALK', 224, 261], ['TRAM', 535, 2403], ['WALK', 43, 53], ['TRAM', 743, 3230], ['TRAM', 524, 2105], ['WALK', 259, 300]]",7159
14895,15020,46276230,6871476538,2020-10-27 17:48:00,1900-01-01 18:02:00,0 days 00:14:00,4.8658245,52.3462033,4.8707948,52.381488,True,3.0,1924.0,452.7594962358101,1.0,1479.0,74.0,"[['WALK', 49, 58], ['TRAM', 332, 1469], ['WALK', 59, 75], ['TRAM', 1147, 4497], ['WALK', 263, 318]]",5168
14900,15025,1694687213,7230058492,2020-10-27 17:59:00,1900-01-01 18:08:00,0 days 00:09:00,4.8529528,52.3446068,4.8371056,52.3692893,True,3.0,1737.0,1246.882458635857,0.0,724.0,2.0,"[['WALK', 317, 384], ['BUS', 724, 3403], ['WALK', 694, 862]]",4243
14912,15037,46276230,46302397,2020-10-27 17:06:00,1900-01-01 17:11:00,0 days 00:05:00,4.8658245,52.3462033,4.8891501,52.3525628,True,3.0,700.0,185.61002255287312,0.0,539.0,2.0,"[['WALK', 49, 58], ['TRAM', 539, 2082], ['WALK', 110, 127]]",1959
14927,15052,46244537,46289502,2020-10-27 17:52:00,1900-01-01 18:01:00,0 days 00:09:00,4.9476786,52.3393435,4.8671139,52.3496001,True,3.0,2706.0,1722.593578939896,1.0,1134.0,206.0,"[['WALK', 456, 554], ['BUS', 119, 1169], ['WALK', 112, 145], ['BUS', 1015, 4902], ['WALK', 798, 1022]]",6593
14933,15058,46299303,46550396,2020-10-27 17:49:00,1900-01-01 17:58:00,0 days 00:09:00,4.864853,52.3518594,4.8815597,52.4146778,True,3.0,3079.0,827.8369398407201,1.0,2160.0,244.0,"[['WALK', 171, 205], ['TRAM', 1320, 4482], ['WALK', 238, 312], ['BUS', 840, 8127], ['WALK', 266, 309]]",10561
14939,15064,46293427,46384887,2020-10-27 17:17:00,1900-01-01 17:43:00,0 days 00:26:00,4.8666711,52.3505283,4.9324031,52.3713204,True,3.0,2245.0,777.8048872098207,1.0,1542.0,69.0,"[['WALK', 457, 559], ['TRAM', 950, 3447], ['TRAM', 592, 2430], ['WALK', 177, 217]]",5731
14951,15076,3729467347,46500325,2020-10-27 17:02:00,1900-01-01 17:17:00,0 days 00:15:00,4.8766868,52.3398382,4.9233612,52.3985405,True,3.0,2285.0,1431.4814360781436,0.0,900.0,242.0,"[['WALK', 317, 376], ['SUBWAY', 900, 9454], ['WALK', 826, 1054]]",8988
14981,15106,2016733866,2774989829,2020-10-27 17:52:00,1900-01-01 18:39:00,0 days 00:47:00,4.8591003,52.3263752,4.8784602,52.3784704,True,3.0,2517.0,960.6099999903198,0.0,1722.0,2.0,"[['WALK', 663, 814], ['TRAM', 1722, 6950], ['WALK', 130, 146]]",7426
15003,15128,46286538,46360086,2020-10-27 17:58:00,1900-01-01 18:33:00,0 days 00:35:00,4.8832624,52.3488048,4.8350021,52.3659424,True,3.0,1605.0,813.6238721724208,1.0,741.0,204.0,"[['WALK', 111, 127], ['BUS', 254, 1258], ['WALK', 218, 286], ['SUBWAY', 487, 5442], ['WALK', 331, 398]]",5115
15015,15140,1973807454,46288954,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.9307013,52.4035803,4.8798697,52.3494536,True,3.0,1820.0,751.5748270537676,1.0,870.0,316.0,"[['WALK', 358, 406], ['SUBWAY', 590, 6490], ['WALK', 89, 114], ['TRAM', 280, 1042], ['WALK', 187, 229]]",8443
15016,15141,46293268,46513611,2020-10-27 17:02:00,1900-01-01 17:17:00,0 days 00:15:00,4.8735026,52.350411,4.9453206,52.40292,True,3.0,2480.0,991.3947217951952,2.0,1069.0,611.0,"[['WALK', 361, 433], ['TRAM', 322, 1166], ['WALK', 96, 124], ['SUBWAY', 635, 6658], ['WALK', 151, 197], ['BUS', 112, 1160], ['WALK', 192, 235]]",10052
15060,15185,46241980,46449592,2020-10-27 17:35:00,1900-01-01 18:01:00,0 days 00:26:00,4.9481497,52.3384974,4.881339,52.3851179,True,3.0,3014.0,861.8255413463959,1.0,2088.0,231.0,"[['WALK', 425, 545], ['TRAM', 1800, 7658], ['TRAM', 288, 1314], ['WALK', 270, 316]]",8343
15081,15206,46247628,4998460975,2020-10-27 17:25:00,1900-01-01 18:01:00,0 days 00:36:00,4.9525413,52.3401356,4.8717133,52.3423443,True,3.0,2469.0,2357.4975864408475,0.0,540.0,2.0,"[['WALK', 1243, 1526], ['RAIL', 540, 6415], ['WALK', 684, 830]]",7089
15085,15210,46261746,46463543,2020-10-27 17:30:00,1900-01-01 17:45:00,0 days 00:15:00,4.8752815,52.3431228,4.91015,52.38825,True,3.0,2207.0,1518.090052608312,0.0,710.0,242.0,"[['WALK', 599, 715], ['SUBWAY', 710, 7595], ['WALK', 656, 802]]",8766
15105,15230,46392705,46276376,2020-10-27 17:09:00,1900-01-01 17:29:00,0 days 00:20:00,4.8535594,52.3729462,4.8671773,52.3462591,True,3.0,1760.0,489.0569323252471,0.0,1360.0,2.0,"[['WALK', 344, 436], ['BUS', 1360, 6721], ['WALK', 54, 52]]",4023
15136,15262,46232547,46581872,2020-10-27 17:57:00,1900-01-01 18:12:00,0 days 00:15:00,4.942947,52.3374158,4.8764288,52.4262875,True,3.0,4314.0,2129.0560827008594,2.0,2300.0,366.0,"[['WALK', 245, 314], ['BUS', 477, 3258], ['WALK', 208, 273], ['SUBWAY', 1530, 14665], ['WALK', 362, 477], ['BUS', 293, 4152], ['WALK', 833, 1063]]",14035
15150,15276,46488280,46261163,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.7893748,52.3947109,4.8716343,52.3430492,True,3.0,2774.0,1505.6009172797803,1.0,1331.0,236.0,"[['WALK', 533, 679], ['BUS', 568, 4659], ['WALK', 111, 143], ['SUBWAY', 763, 8422], ['WALK', 563, 681]]",10593
15161,15287,3898433612,413562329,2020-10-27 17:59:00,1900-01-01 18:55:00,0 days 00:56:00,4.8705732,52.340644,4.7589916,52.3838134,True,3.0,2452.0,1218.30048118873,1.0,1171.0,290.0,"[['WALK', 393, 467], ['SUBWAY', 571, 5749], ['WALK', 131, 171], ['RAIL', 600, 10306], ['WALK', 467, 578]]",11002
15171,15297,46287308,7479552522,2020-10-27 17:11:00,1900-01-01 17:26:00,0 days 00:15:00,4.8773127,52.3489958,4.8265927,52.3853014,True,3.0,2575.0,1337.7497593838548,1.0,1251.0,124.0,"[['WALK', 30, 29], ['TRAM', 594, 2399], ['WALK', 77, 98], ['SUBWAY', 657, 7060], ['WALK', 1093, 1209]]",7984
15173,15299,3899003473,46467454,2020-10-27 17:40:00,1900-01-01 18:19:00,0 days 00:39:00,4.8684529,52.346454,4.9089408,52.3892345,True,3.0,2059.0,1141.2457894602685,1.0,984.0,132.0,"[['WALK', 125, 136], ['TRAM', 539, 2082], ['WALK', 96, 124], ['SUBWAY', 445, 4798], ['WALK', 722, 879]]",8752
15179,15305,2344995610,46250633,2020-10-27 17:40:00,1900-01-01 18:01:00,0 days 00:21:00,5.0026031,52.3813365,4.8769077,52.3408558,True,3.0,2957.0,801.1545714195826,1.0,2101.0,202.0,"[['WALK', 62, 73], ['BUS', 1201, 7571], ['WALK', 160, 209], ['SUBWAY', 900, 9241], ['WALK', 432, 517]]",12317
15196,15322,1332320104,46292401,2020-10-27 17:49:00,1900-01-01 18:01:00,0 days 00:12:00,4.8502087,52.3830718,4.8815235,52.3501935,True,3.0,2172.0,564.3878270634477,1.0,1400.0,320.0,"[['WALK', 139, 175], ['TRAM', 761, 2974], ['TRAM', 639, 2662], ['WALK', 313, 388]]",5175
15197,15323,46293268,413562329,2020-10-27 17:32:00,1900-01-01 18:28:00,0 days 00:56:00,4.8735026,52.350411,4.7589916,52.3838134,True,3.0,3030.0,1457.7807067577949,1.0,1832.0,29.0,"[['WALK', 549, 679], ['TRAM', 1232, 3836], ['WALK', 153, 199], ['RAIL', 600, 10306], ['WALK', 467, 578]]",10720
15199,15325,46275477,46177241,2020-10-27 17:30:00,1900-01-01 17:45:00,0 days 00:15:00,4.8752327,52.3461149,4.8656377,52.3245087,True,3.0,1068.0,659.6389172862338,0.0,527.0,2.0,"[['WALK', 182, 209], ['TRAM', 527, 3007], ['WALK', 357, 449]]",3519
15239,15365,46419942,295675865,2020-10-27 17:51:00,1900-01-01 18:01:00,0 days 00:10:00,4.8388748,52.3786118,4.9053006,52.3463902,True,3.0,2019.0,432.1313157853979,1.0,1331.0,338.0,"[['WALK', 160, 184], ['SUBWAY', 849, 8241], ['WALK', 135, 176], ['TRAM', 482, 1670], ['WALK', 55, 70]]",7082
15251,15377,2623652604,46267531,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8007471,52.3797882,4.89811,52.34441,True,3.0,2278.0,1120.158436082984,2.0,1340.0,50.0,"[['WALK', 325, 413], ['TRAM', 342, 2317], ['WALK', 196, 257], ['SUBWAY', 759, 7374], ['WALK', 135, 176], ['TRAM', 239, 874], ['WALK', 232, 271]]",9500
15253,15379,46424347,46268078,2020-10-27 17:50:00,1900-01-01 18:01:00,0 days 00:11:00,4.8948344,52.3797107,4.8873711,52.3445297,True,3.0,1580.0,1084.0506841936285,0.0,426.0,242.0,"[['WALK', 469, 556], ['SUBWAY', 426, 4206], ['WALK', 443, 526]]",4662
15258,15384,46281918,46258780,2020-10-27 17:04:00,1900-01-01 17:24:00,0 days 00:20:00,4.9095155,52.3476498,4.8434574,52.3424354,True,3.0,2197.0,1561.8792631415913,1.0,773.0,155.0,"[['WALK', 329, 397], ['TRAM', 378, 1608], ['WALK', 121, 157], ['SUBWAY', 395, 4497], ['WALK', 819, 1007]]",6269
15265,15391,1577377342,1496135468,2020-10-27 17:42:00,1900-01-01 17:51:00,0 days 00:09:00,4.8396622,52.3469535,4.8905543,52.3409471,True,3.0,1690.0,1200.1400225335126,0.0,431.0,242.0,"[['WALK', 427, 513], ['SUBWAY', 431, 4511], ['WALK', 590, 686]]",4850
15266,15392,295657885,46479257,2020-10-27 17:00:00,1900-01-01 17:16:00,0 days 00:16:00,4.9031336,52.3454445,4.8356903,52.3919816,True,3.0,2261.0,954.1221052505056,1.0,1207.0,155.0,"[['WALK', 151, 187], ['TRAM', 296, 1235], ['WALK', 121, 157], ['SUBWAY', 911, 9277], ['WALK', 627, 608]]",8455
15275,15401,873808991,46283238,2020-10-27 17:30:00,1900-01-01 18:01:00,0 days 00:31:00,4.8139886,52.337532,4.9017754,52.3480139,True,3.0,2219.0,621.692714276495,1.0,1648.0,55.0,"[['WALK', 218, 257], ['BUS', 1020, 6358], ['WALK', 67, 86], ['TRAM', 628, 2264], ['WALK', 231, 277]]",7278
15307,15433,46478417,46266837,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.9054462,52.3918633,4.8931497,52.3442679,True,3.0,2020.0,1362.0816917074883,1.0,711.0,162.0,"[['WALK', 643, 768], ['BUS', 141, 717], ['WALK', 125, 163], ['SUBWAY', 570, 5934], ['WALK', 379, 429]]",7988
15309,15435,960127294,295677797,2020-10-27 17:44:00,1900-01-01 18:01:00,0 days 00:17:00,4.8883843,52.4031088,4.9043544,52.3488815,True,3.0,2608.0,761.922240596785,1.0,1930.0,69.0,"[['WALK', 435, 547], ['BUS', 780, 6272], ['WALK', 113, 146], ['TRAM', 1150, 3758], ['WALK', 61, 67]]",8971
15313,15439,3509733009,46222524,2020-10-27 17:05:00,1900-01-01 17:10:00,0 days 00:05:00,4.889788,52.3443186,4.9200878,52.3349144,True,3.0,1396.0,1182.5519022423805,1.0,272.0,162.0,"[['WALK', 300, 362], ['TRAM', 134, 599], ['WALK', 101, 130], ['SUBWAY', 138, 2247], ['WALK', 561, 688]]",4019
15332,15458,46274523,46571771,2020-10-27 17:15:00,1900-01-01 17:39:00,0 days 00:24:00,4.88914,52.34587,4.7363517,52.4224903,True,3.0,3710.0,2259.848571416356,2.0,1751.0,192.0,"[['WALK', 481, 577], ['SUBWAY', 150, 1507], ['WALK', 44, 54], ['SUBWAY', 761, 8190], ['WALK', 205, 269], ['BUS', 840, 9012], ['WALK', 1037, 1357]]",16875
15340,15467,46272898,1139517341,2020-10-27 17:09:00,1900-01-01 17:25:00,0 days 00:16:00,4.90305,52.34556,4.8444218,52.3916,True,3.0,2413.0,992.2631954716784,1.0,1207.0,155.0,"[['WALK', 167, 201], ['TRAM', 296, 1235], ['WALK', 121, 157], ['SUBWAY', 911, 9277], ['WALK', 763, 632]]",8444
15341,15468,46267329,46491266,2020-10-27 17:22:00,1900-01-01 18:01:00,0 days 00:39:00,4.8963795,52.3443967,4.8613334,52.3955233,True,3.0,2818.0,1832.1255939692287,1.0,1085.0,262.0,"[['WALK', 533, 623], ['SUBWAY', 437, 4308], ['WALK', 339, 447], ['BUS', 648, 3212], ['WALK', 599, 760]]",7662
15342,15469,1496135468,46476817,2020-10-27 17:53:00,1900-01-01 18:34:00,0 days 00:41:00,4.8905543,52.3409471,4.8338043,52.391385,True,3.0,2031.0,871.6633383269777,1.0,911.0,258.0,"[['WALK', 188, 198], ['SUBWAY', 150, 1507], ['WALK', 44, 54], ['SUBWAY', 761, 8190], ['WALK', 630, 618]]",8607
15356,15484,46400374,46285636,2020-10-27 17:44:00,1900-01-01 18:01:00,0 days 00:17:00,4.8890487,52.3745747,4.9103491,52.34856,True,3.0,1728.0,991.2206766829952,0.0,923.0,2.0,"[['WALK', 352, 416], ['TRAM', 923, 3006], ['WALK', 451, 574]]",4047
15363,15491,46279223,46421259,2020-10-27 17:24:00,1900-01-01 17:45:00,0 days 00:21:00,4.8910969,52.3469512,4.8864193,52.3789573,True,3.0,2135.0,823.1417443496813,0.0,1444.0,2.0,"[['WALK', 68, 73], ['TRAM', 1444, 4594], ['WALK', 621, 749]]",4448
15366,15494,46270689,1548411362,2020-10-27 17:57:00,1900-01-01 18:01:00,0 days 00:04:00,4.8689117,52.3451458,4.9111233,52.3479251,True,3.0,1377.0,824.8070451025196,0.0,698.0,2.0,"[['WALK', 568, 708], ['BUS', 698, 3152], ['WALK', 109, 115]]",3465
15378,15506,46278428,46274105,2020-10-27 17:50:00,1900-01-01 18:01:00,0 days 00:11:00,4.9585426,52.3465101,4.90174,52.34579,True,3.0,2088.0,1555.524255624504,1.0,753.0,94.0,"[['WALK', 1050, 1329], ['BUS', 382, 2164], ['BUS', 371, 1788], ['WALK', 191, 225]]",10067
15391,15519,295657886,1963002180,2020-10-27 17:56:00,1900-01-01 18:30:00,0 days 00:34:00,4.900756,52.3445827,4.9235064,52.3875961,True,3.0,1370.0,647.9103684162975,1.0,702.0,147.0,"[['WALK', 26, 21], ['BUS', 126, 635], ['WALK', 170, 222], ['SUBWAY', 576, 6153], ['WALK', 325, 403]]",7046
15400,15528,46268858,1032858521,2020-10-27 17:05:00,1900-01-01 17:21:00,0 days 00:16:00,4.8920921,52.3447269,4.8358921,52.3956328,True,3.0,2635.0,1489.5787518587017,1.0,911.0,378.0,"[['WALK', 395, 454], ['SUBWAY', 150, 1507], ['WALK', 44, 54], ['SUBWAY', 761, 8190], ['WALK', 907, 979]]",8343
15416,15544,46471328,46272838,2020-10-27 17:17:00,1900-01-01 18:01:00,0 days 00:44:00,4.9556202,52.3901284,4.8959506,52.3455872,True,3.0,2345.0,695.0386240520957,1.0,1741.0,33.0,"[['WALK', 257, 315], ['BUS', 814, 6092], ['BUS', 927, 4791], ['WALK', 314, 378]]",9660
15424,15552,481290960,5481400823,2020-10-27 17:22:00,1900-01-01 18:01:00,0 days 00:39:00,4.8491232,52.3920317,4.8905927,52.3441975,True,3.0,2543.0,1495.0769247920268,0.0,1069.0,242.0,"[['WALK', 385, 480], ['SUBWAY', 1069, 10560], ['WALK', 847, 1013]]",8125
15426,15554,5481398816,46278428,2020-10-27 17:57:00,1900-01-01 18:26:00,0 days 00:29:00,4.890384,52.3442606,4.9585426,52.3465101,True,3.0,2052.0,1186.8336917171684,1.0,1076.0,3.0,"[['WALK', 50, 52], ['BUS', 835, 3614], ['WALK', 67, 85], ['TRAM', 241, 1270], ['WALK', 856, 1048]]",6436
15455,15585,2768560412,46274774,2020-10-27 17:35:00,1900-01-01 17:36:00,0 days 00:01:00,4.9137013,52.4180639,4.88835,52.34591,True,3.0,2591.0,1554.911195473292,1.0,1199.0,144.0,"[['WALK', 564, 716], ['BUS', 482, 1922], ['WALK', 158, 207], ['SUBWAY', 717, 7733], ['WALK', 526, 631]]",10706
15456,15586,1098308307,2768560412,2020-10-27 17:56:00,1900-01-01 18:20:00,0 days 00:24:00,4.8571034,52.3311503,4.9137013,52.4180639,True,3.0,2919.0,1902.853864655335,2.0,1174.0,255.0,"[['WALK', 675, 848], ['SUBWAY', 86, 1165], ['WALK', 193, 253], ['SUBWAY', 900, 9454], ['WALK', 171, 223], ['BUS', 188, 1870], ['WALK', 451, 576]]",14050
15458,15588,46428708,46276379,2020-10-27 17:16:00,1900-01-01 18:01:00,0 days 00:45:00,4.7962498,52.3803896,4.8920045,52.3462986,True,3.0,3106.0,1115.8802631464314,1.0,2014.0,188.0,"[['WALK', 157, 195], ['BUS', 1588, 8890], ['WALK', 225, 296], ['SUBWAY', 426, 4206], ['WALK', 522, 624]]",9284
15460,15590,46262346,46453469,2020-10-27 17:18:00,1900-01-01 17:34:00,0 days 00:16:00,4.8949,52.34329,4.818662,52.385934,True,3.0,2055.0,928.0404285562169,2.0,1103.0,163.0,"[['WALK', 306, 336], ['SUBWAY', 150, 1507], ['WALK', 44, 54], ['SUBWAY', 663, 7140], ['WALK', 138, 180], ['BUS', 290, 1452], ['WALK', 301, 356]]",8673
15463,15593,46387096,46275938,2020-10-27 17:32:00,1900-01-01 17:43:00,0 days 00:11:00,4.896028,52.371798,4.8941618,52.3461828,True,3.0,1532.0,1174.2548796830536,0.0,315.0,242.0,"[['WALK', 373, 459], ['SUBWAY', 315, 3097], ['WALK', 602, 714]]",3535
15478,15608,46270231,46403876,2020-10-27 17:02:00,1900-01-01 17:23:00,0 days 00:21:00,4.8873951,52.344997,4.8786862,52.3752968,True,3.0,2166.0,1235.719812016367,0.0,1144.0,2.0,"[['WALK', 743, 923], ['TRAM', 1144, 3708], ['WALK', 277, 311]]",4343
15484,15614,297201243,46383256,2020-10-27 17:01:00,1900-01-01 17:22:00,0 days 00:21:00,4.8913183,52.3375667,4.8989597,52.3709304,True,3.0,1350.0,466.2888345756943,0.0,708.0,242.0,"[['WALK', 180, 196], ['SUBWAY', 708, 7547], ['WALK', 220, 269]]",8934
15485,15615,46312179,46280915,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.8685994,52.3547495,4.9000818,52.347381,True,3.0,1229.0,447.4283383414977,1.0,808.0,55.0,"[['WALK', 197, 248], ['BUS', 180, 760], ['WALK', 67, 86], ['TRAM', 628, 2264], ['WALK', 102, 112]]",2764
15514,15644,46306698,46279937,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.8074422,52.3534922,4.90593,52.34714,True,3.0,2211.0,468.6539473626467,1.0,1797.0,27.0,"[['WALK', 106, 126], ['TRAM', 1460, 6925], ['WALK', 149, 195], ['TRAM', 337, 1415], ['WALK', 132, 146]]",7916
15522,15652,46278428,46267224,2020-10-27 17:00:00,1900-01-01 17:13:00,0 days 00:13:00,4.9585426,52.3465101,4.8889513,52.3443331,True,3.0,2172.0,1366.8003383318169,1.0,852.0,206.0,"[['WALK', 858, 1049], ['BUS', 119, 1169], ['WALK', 112, 145], ['BUS', 733, 3574], ['WALK', 144, 171]]",10548
15524,15655,413562329,46289270,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.7589916,52.3838134,4.9088178,52.3494884,True,3.0,2759.0,1192.6847518732216,1.0,1750.0,63.0,"[['WALK', 469, 579], ['RAIL', 660, 10307], ['WALK', 179, 234], ['TRAM', 1090, 3758], ['WALK', 298, 378]]",12828
15556,15687,46204023,46280915,2020-10-27 17:41:00,1900-01-01 17:54:00,0 days 00:13:00,4.8812945,52.3311121,4.9000818,52.347381,True,3.0,1532.0,1424.189090214718,0.0,382.0,2.0,"[['WALK', 851, 1065], ['TRAM', 382, 1347], ['WALK', 297, 358]]",2814
