trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_125_trip_16_service_1,route_587,service_1,Prądnik Biały,"",0,block_125,shape_3068,
block_125_trip_17_service_1,route_587,service_1,Rżąka,"",1,block_125,shape_3069,
block_125_trip_20_service_1,route_587,service_1,Prądnik Biały,"",0,block_125,shape_3068,
block_125_trip_21_service_1,route_587,service_1,Rżąka,"",1,block_125,shape_3069,
block_125_trip_24_service_1,route_587,service_1,Prądnik Biały,"",0,block_125,shape_3068,
block_125_trip_25_service_1,route_587,service_1,Rżąka,"",1,block_125,shape_3069,
block_126_trip_2_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_3_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_126_trip_4_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_5_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_126_trip_8_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_9_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_126_trip_12_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_13_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_126_trip_14_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_15_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_126_trip_18_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_19_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_126_trip_22_service_1,route_587,service_1,Prądnik Biały,"",0,block_126,shape_3068,
block_126_trip_23_service_1,route_587,service_1,Rżąka,"",1,block_126,shape_3069,
block_143_trip_2_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_3_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_143_trip_4_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_5_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_143_trip_6_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_7_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_143_trip_8_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_9_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_143_trip_10_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_11_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_143_trip_12_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_13_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_143_trip_14_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_143,shape_3089,
block_143_trip_15_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_143,shape_3090,
block_144_trip_2_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_144,shape_3089,
block_144_trip_3_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_144,shape_3090,
block_144_trip_4_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_144,shape_3089,
block_144_trip_5_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_144,shape_3090,
block_144_trip_6_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_144,shape_3089,
block_144_trip_7_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_144,shape_3090,
block_144_trip_8_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_144,shape_3089,
block_144_trip_9_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_144,shape_3090,
block_144_trip_10_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_144,shape_3089,
block_144_trip_11_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_144,shape_3090,
block_144_trip_12_service_1,route_590,service_1,Cmentarz Olszanica (nż),"",0,block_144,shape_3089,
block_144_trip_13_service_1,route_590,service_1,Czyżyny Dworzec,"",1,block_144,shape_3090,
block_163_trip_2_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_3_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_4_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_5_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_6_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_7_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_8_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_9_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_10_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_11_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_12_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_13_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_14_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_15_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_16_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_17_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_18_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_19_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_20_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_21_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_163_trip_22_service_1,route_196,service_1,Ruszcza,"",0,block_163,shape_3118,
block_163_trip_23_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_163,shape_3119,
block_164_trip_2_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_3_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_4_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_5_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_6_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_7_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_8_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_9_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_10_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_11_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_12_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_13_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_14_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_15_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_16_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_17_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_18_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_19_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_20_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_21_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_22_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_23_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_164_trip_24_service_1,route_196,service_1,Ruszcza,"",0,block_164,shape_3118,
block_164_trip_25_service_1,route_196,service_1,Aleja Przyjaźni,"",1,block_164,shape_3119,
block_187_trip_2_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3174,
block_187_trip_3_service_1,route_599,service_1,Zajezdnia Wola Duchacka,"",1,block_187,shape_3175,
block_187_trip_4_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3174,
block_187_trip_5_service_1,route_199,service_1,Piaski Wielkie,"",0,block_187,shape_3925,
block_187_trip_6_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3179,
block_187_trip_7_service_1,route_599,service_1,Zajezdnia Wola Duchacka,"",1,block_187,shape_3175,
block_187_trip_8_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3174,
block_187_trip_9_service_1,route_199,service_1,Piaski Wielkie,"",0,block_187,shape_3925,
block_187_trip_10_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3179,
block_187_trip_11_service_1,route_599,service_1,Zajezdnia Wola Duchacka,"",1,block_187,shape_3175,
block_187_trip_12_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3174,
block_187_trip_13_service_1,route_199,service_1,Piaski Wielkie,"",0,block_187,shape_3925,
block_187_trip_14_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_187,shape_3179,
block_187_trip_15_service_1,route_599,service_1,Zajezdnia Wola Duchacka,"",1,block_187,shape_3175,
block_188_trip_2_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3179,
block_188_trip_3_service_1,route_199,service_1,Piaski Wielkie,"",0,block_188,shape_3925,
block_188_trip_4_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3179,
block_188_trip_5_service_1,route_599,service_1,Zajezdnia Wola Duchacka,"",1,block_188,shape_3175,
block_188_trip_6_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3174,
block_188_trip_7_service_1,route_199,service_1,Piaski Wielkie,"",0,block_188,shape_3925,
block_188_trip_10_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3174,
block_188_trip_11_service_1,route_199,service_1,Piaski Wielkie,"",0,block_188,shape_3925,
block_188_trip_12_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3179,
block_188_trip_13_service_1,route_599,service_1,Zajezdnia Wola Duchacka,"",1,block_188,shape_3175,
block_188_trip_14_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3174,
block_188_trip_15_service_1,route_199,service_1,Piaski Wielkie,"",0,block_188,shape_3925,
block_188_trip_16_service_1,route_599,service_1,Prądnik Biały Wschód,"",0,block_188,shape_3179,
block_188_trip_17_service_1,route_199,service_1,Piaski Wielkie,"",0,block_188,shape_3925,
block_203_trip_2_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_3_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_4_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_5_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_6_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_7_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_8_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_9_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_10_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_11_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_12_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_13_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_14_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_15_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_203_trip_16_service_1,route_601,service_1,Bronowice Małe,"",0,block_203,shape_3188,
block_203_trip_17_service_1,route_601,service_1,Kombinat,"",1,block_203,shape_3189,
block_204_trip_2_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_5583,
block_204_trip_3_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_4_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_5_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_6_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_7_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_8_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_9_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_10_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_11_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_12_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_13_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_14_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_15_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_204_trip_16_service_1,route_601,service_1,Bronowice Małe,"",0,block_204,shape_3188,
block_204_trip_17_service_1,route_601,service_1,Kombinat,"",1,block_204,shape_3189,
block_221_trip_2_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_3_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_4_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_5_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_6_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_7_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_8_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_9_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_10_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_11_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_12_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_13_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_14_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_15_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_221_trip_16_service_1,route_603,service_1,Kombinat,"",1,block_221,shape_3216,
block_221_trip_17_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_221,shape_3215,
block_222_trip_2_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_3_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_4_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_5_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_6_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_7_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_8_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_9_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_10_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_11_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_12_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_13_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_14_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_15_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_222_trip_16_service_1,route_603,service_1,Os. Kurdwanów,"",0,block_222,shape_3215,
block_222_trip_17_service_1,route_603,service_1,Kombinat,"",1,block_222,shape_3216,
block_245_trip_2_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_3_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_4_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_5_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_6_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_7_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_8_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_9_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_10_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_11_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_12_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_13_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_14_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_15_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_16_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_17_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_245_trip_18_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_245,shape_3244,
block_245_trip_19_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_245,shape_3245,
block_246_trip_2_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_246,shape_3244,
block_246_trip_3_service_1,route_606,service_1,Os. Kurdwanów,"",1,block_246,shape_3245,
block_246_trip_4_service_1,route_606,service_1,Dworzec Główny Zachód,"",0,block_246,shape_3244,
